video_id,category_id,category_title,publishedAt,trending_date,view_count,likes,dislikes,comment_count,comments_disabled,ratings_disabled,trending_days,view_increase,like_increase,comment_increase,diff_days,engagement
fnGRjwAst7o,24,Entertainment,2020-08-13,2020-08-14,493808,46931,2310,6072,False,False,4 days,232544,12193,1603,1 days,793151
CR4m1Lxpu0A,24,Entertainment,2020-08-12,2020-08-14,1054046,60607,722,1450,False,False,3 days,145100,5279,96,2 days,1266578
fqT81qdPpOw,24,Entertainment,2020-08-14,2020-08-15,899123,130706,2222,27659,False,False,6 days,1007673,40746,10544,1 days,2116451
0opZqh_TprM,24,Entertainment,2020-08-14,2020-08-15,1242316,148711,1590,9380,False,False,7 days,3582090,164601,7411,1 days,5154509
re4nmwWJrBU,24,Entertainment,2020-08-14,2020-08-15,2818353,249673,2179,12110,False,False,4 days,3231713,153742,4794,1 days,6470385
LZj4thUjeaM,24,Entertainment,2020-08-13,2020-08-15,230095,6487,112,1570,False,False,2 days,96631,1997,354,2 days,337134
NkE0AMGzpJY,24,Entertainment,2020-08-15,2020-08-16,17365719,1599289,23874,166844,False,False,7 days,14436247,498092,34786,1 days,34100977
m1t1ooj_Em0,24,Entertainment,2020-08-15,2020-08-16,747923,79106,390,12136,False,False,6 days,635404,43163,4730,1 days,1522462
6BEfZCH1nN8,24,Entertainment,2020-08-14,2020-08-16,922298,33123,708,0,True,False,5 days,936601,20978,0,2 days,1913000
4YxOo_o006k,24,Entertainment,2020-08-15,2020-08-16,451554,27799,239,1600,False,False,5 days,333969,12951,410,1 days,828283
oBOKCRuo2y4,24,Entertainment,2020-08-15,2020-08-16,163785,10696,65,1279,False,False,6 days,209008,5884,545,1 days,391197
_rJYc_k-w84,24,Entertainment,2020-08-15,2020-08-16,136308,6818,280,2015,False,False,5 days,211329,4339,1097,1 days,361906
991WEUcdXoo,24,Entertainment,2020-08-14,2020-08-16,318442,24163,187,4559,False,False,4 days,179287,9096,1167,2 days,536714
uR6iN7Ty_mc,24,Entertainment,2020-08-14,2020-08-16,2648329,167808,2307,34725,False,False,3 days,812810,21379,3263,2 days,3688314
Itr3jnGNNEo,24,Entertainment,2020-08-14,2020-08-16,280816,23973,191,1822,False,False,3 days,206929,8842,574,2 days,522956
0w4Nts7YpHo,24,Entertainment,2020-08-16,2020-08-17,517128,27088,1182,1929,False,False,6 days,1563867,32846,2907,1 days,2145765
BLXyRlsjQBU,24,Entertainment,2020-08-16,2020-08-17,647554,12401,1770,9254,False,False,6 days,380623,4114,2716,1 days,1056662
B_Z4_wEs3q0,24,Entertainment,2020-08-16,2020-08-17,261068,33169,1621,2399,False,False,6 days,382440,17802,1007,1 days,697885
TTK_h-RTP-w,24,Entertainment,2020-08-17,2020-08-17,147603,18239,342,0,True,False,6 days,105692,6936,0,0 days,278470
aBsvtyygr0g,24,Entertainment,2020-08-16,2020-08-17,1966275,175645,948,9058,False,False,7 days,2631474,123591,5346,1 days,4911389
ytN366VCGls,24,Entertainment,2020-08-16,2020-08-17,175967,15811,371,1404,False,False,6 days,228125,12956,915,1 days,435178
xNqVgmijpZI,24,Entertainment,2020-08-16,2020-08-17,707701,10683,713,797,False,False,4 days,41238,161,68,1 days,760648
9ZgMQJ29utA,24,Entertainment,2020-08-15,2020-08-17,306361,25638,211,2226,False,False,4 days,75152,4166,435,2 days,413978
FGTRPM2qmR8,24,Entertainment,2020-08-15,2020-08-17,234841,17901,140,1007,False,False,4 days,29392,1174,92,2 days,284407
3olsPmfbkVU,24,Entertainment,2020-08-15,2020-08-17,2078742,166717,1340,10216,False,False,3 days,712387,26992,806,2 days,2995860
Chpu86FoLUc,24,Entertainment,2020-08-15,2020-08-17,1980811,37068,766,6259,False,False,3 days,576317,8295,992,2 days,2609742
q4vdACLx-hQ,24,Entertainment,2020-08-14,2020-08-17,356804,43888,113,3439,False,False,3 days,86682,5271,278,3 days,496362
b1reY72ktEc,24,Entertainment,2020-08-18,2020-08-18,1269836,106900,961,8350,False,False,7 days,2674814,73444,5891,0 days,4139235
Cqbleas1mmo,24,Entertainment,2020-08-17,2020-08-18,1530570,150485,1284,14693,False,False,7 days,2591718,80863,6233,1 days,4374562
Vxo8S4kt5Ts,24,Entertainment,2020-08-17,2020-08-18,395850,46377,766,4341,False,False,5 days,459001,37680,2092,1 days,945341
rZUTFDjDZSQ,24,Entertainment,2020-08-17,2020-08-18,330188,0,0,1362,False,True,5 days,913996,0,1522,1 days,1247068
7vR2lPExR00,24,Entertainment,2020-08-18,2020-08-18,474255,80583,523,4216,False,False,6 days,2110098,102180,2843,0 days,2774175
JrOvJ3229gw,24,Entertainment,2020-08-17,2020-08-18,292034,6245,397,563,False,False,4 days,245143,3696,266,1 days,547947
sE59kPlblPI,24,Entertainment,2020-08-17,2020-08-18,415585,41143,107,1944,False,False,6 days,3257254,290417,6930,1 days,4013273
LQLlMi6Wns8,24,Entertainment,2020-08-17,2020-08-18,233083,16559,118,2288,False,False,6 days,386407,12374,1188,1 days,651899
ZU0TbWuIBIQ,24,Entertainment,2020-08-17,2020-08-18,621149,50840,924,6896,False,False,4 days,72479,2386,238,1 days,753988
rhAhi9PKKwY,24,Entertainment,2020-08-17,2020-08-18,217826,30469,82,1915,False,False,5 days,2551213,80692,4638,1 days,2886753
Fo0Ky9tiUUg,24,Entertainment,2020-08-17,2020-08-18,498579,40917,382,3427,False,False,5 days,504211,21168,1164,1 days,1069466
JJ9qodnOS2M,24,Entertainment,2020-08-17,2020-08-18,205257,11541,122,3475,False,False,4 days,100137,3176,919,1 days,324505
lkBI8fNStMM,24,Entertainment,2020-08-18,2020-08-19,1036553,97587,407,5124,False,False,6 days,1369335,63733,2203,1 days,2574535
WCo2rcc97AQ,24,Entertainment,2020-08-18,2020-08-19,503330,2576,1377,1483,False,False,6 days,1792088,7592,4547,1 days,2311616
1niAIYz6JZg,24,Entertainment,2020-08-18,2020-08-19,146649,3248,71,463,False,False,5 days,238423,2575,447,1 days,391805
eS4QgTifeFY,24,Entertainment,2020-08-18,2020-08-19,3270360,374514,2217,31135,False,False,5 days,4480934,238400,14518,1 days,8409861
XB6k7PC-CWM,24,Entertainment,2020-08-18,2020-08-19,269713,3388,166,962,False,False,5 days,116483,950,189,1 days,391685
FTKP0Y9MVus,24,Entertainment,2020-08-18,2020-08-19,516389,82886,445,4780,False,False,5 days,447126,45496,2075,1 days,1098752
JIqNeCbxICU,24,Entertainment,2020-08-18,2020-08-19,363291,35153,204,2978,False,False,5 days,246779,12264,1267,1 days,661732
SD0-owuwDpE,24,Entertainment,2020-08-18,2020-08-19,2205592,217126,4182,6279,False,False,4 days,830997,20069,637,1 days,3280700
k4m394M7ZGY,24,Entertainment,2020-08-18,2020-08-19,515847,44978,412,4384,False,False,5 days,450212,23971,2359,1 days,1041751
B14KGvONHT0,24,Entertainment,2020-08-19,2020-08-20,1153411,38732,950,1754,False,False,6 days,652278,13924,739,1 days,1860838
1rjqHF4wclg,24,Entertainment,2020-08-20,2020-08-20,499011,107251,959,11692,False,False,5 days,662294,92287,6798,0 days,1379333
aYi7hHWG7zw,24,Entertainment,2020-08-19,2020-08-20,4149814,466919,6295,23642,False,False,5 days,2834881,98599,4151,1 days,7578006
ijHXi6jP4rI,24,Entertainment,2020-08-19,2020-08-20,588582,8011,219,681,False,False,5 days,757453,8536,632,1 days,1363895
t02bgEJSFG4,24,Entertainment,2020-08-19,2020-08-20,149071,5631,182,1981,False,False,4 days,16959,192,78,1 days,173912
IY2qgeqLOvo,24,Entertainment,2020-08-19,2020-08-20,179420,18244,301,1179,False,False,4 days,108938,4295,158,1 days,312234
xTdlzAz_ekw,24,Entertainment,2020-08-17,2020-08-20,144715,12017,444,959,False,False,4 days,65586,4438,271,3 days,227986
VVIQOtdZSlY,24,Entertainment,2020-08-20,2020-08-21,359979,11593,184,642,False,False,5 days,576896,11977,405,1 days,961492
Y4nEquUuKz0,24,Entertainment,2020-08-20,2020-08-21,461020,5474,141,454,False,False,5 days,395207,4640,405,1 days,867200
qO9CUxFUCqE,24,Entertainment,2020-08-19,2020-08-21,1420994,94599,1190,3141,False,False,4 days,381862,13894,344,2 days,1914834
G1mPnQM5hQ0,24,Entertainment,2020-08-21,2020-08-22,7819954,680200,15722,61155,False,False,6 days,12157050,444014,28429,1 days,21190802
WABPVf_0y-E,24,Entertainment,2020-08-21,2020-08-22,538351,58205,1135,3721,False,False,4 days,138683,8553,545,1 days,748058
lMC6_j37TLE,24,Entertainment,2020-08-21,2020-08-22,3088598,334901,3356,8901,False,False,4 days,2464585,78949,1754,1 days,5977688
9ccS1diuNhc,24,Entertainment,2020-08-21,2020-08-22,308099,17118,246,1008,False,False,4 days,268515,7128,269,1 days,602137
1hpuFeNpLpI,24,Entertainment,2020-08-20,2020-08-22,757109,16006,615,917,False,False,3 days,548764,11438,248,2 days,1334482
tlaJcXTEFWs,24,Entertainment,2020-08-20,2020-08-22,708566,33590,507,1786,False,False,3 days,334727,8717,343,2 days,1087729
DDJVz6tsRcw,24,Entertainment,2020-08-21,2020-08-23,3078741,198629,6853,0,True,False,5 days,2045773,70664,0,2 days,5393807
s1ax8Tx_Jz0,24,Entertainment,2020-08-22,2020-08-23,12977292,1162457,9787,93647,False,False,5 days,7830076,324073,33127,1 days,22420672
6gsCtpXOiBs,24,Entertainment,2020-08-22,2020-08-23,547294,48496,341,4042,False,False,5 days,305471,14564,859,1 days,920726
37XLHvZgU4Q,24,Entertainment,2020-08-22,2020-08-23,426533,51282,343,2906,False,False,4 days,131492,9275,369,1 days,621857
l_uC-_24jR8,24,Entertainment,2020-08-21,2020-08-23,581830,89542,352,4792,False,False,4 days,152056,17580,857,2 days,846657
SWc-_NYzi6o,24,Entertainment,2020-08-21,2020-08-23,1360579,152075,1362,5821,False,False,4 days,441584,35692,1780,2 days,1997531
yrYu4kaLPTU,24,Entertainment,2020-08-22,2020-08-23,506486,57591,382,2165,False,False,3 days,99850,7201,229,1 days,673522
kaV4t97qZb8,24,Entertainment,2020-08-21,2020-08-23,244962,23937,513,5043,False,False,3 days,67866,4224,443,2 days,346475
aoobb42DHvk,24,Entertainment,2020-08-21,2020-08-23,587149,54050,1418,6645,False,False,3 days,174112,11963,1240,2 days,835159
sMpLav04Ha0,24,Entertainment,2020-08-20,2020-08-23,734351,14560,647,1871,False,False,2 days,89467,979,73,3 days,841301
saMLAFOuGjA,24,Entertainment,2020-08-23,2020-08-24,2816551,244187,4293,22030,False,False,6 days,5690782,175477,11267,1 days,8960294
NLOp_6uPccQ,24,Entertainment,2020-08-23,2020-08-24,13849593,643009,13546,64240,False,False,5 days,5816446,130108,16545,1 days,20519941
z6512XKKNkU,24,Entertainment,2020-08-22,2020-08-24,6930796,326374,8284,31161,False,False,5 days,2950200,72329,8933,2 days,10319793
2EVFYstVuVk,24,Entertainment,2020-08-23,2020-08-24,3182793,150932,4779,10984,False,False,5 days,1831252,47931,3345,1 days,5227237
MGthLOcmZH0,24,Entertainment,2020-08-23,2020-08-24,755058,42884,855,4303,False,False,4 days,213716,7012,801,1 days,1023774
Jb8X_Nw3S3s,24,Entertainment,2020-08-23,2020-08-24,258176,10667,289,1053,False,False,4 days,105235,2685,292,1 days,378108
drEzDIiESZg,24,Entertainment,2020-08-23,2020-08-24,500589,27586,404,2545,False,False,4 days,112285,3522,416,1 days,646943
E9-vpNHz_W0,24,Entertainment,2020-08-23,2020-08-24,410643,15933,2973,3166,False,False,4 days,74080,1311,299,1 days,505432
zy6gSAQxoBM,24,Entertainment,2020-08-23,2020-08-24,471050,26154,828,1528,False,False,4 days,97026,2978,135,1 days,598871
TxymCFJWAl8,24,Entertainment,2020-08-23,2020-08-24,170824,4214,328,420,False,False,3 days,145691,1979,210,1 days,323338
dlduZtBGecQ,24,Entertainment,2020-08-23,2020-08-24,211741,11083,105,331,False,False,4 days,329039,13072,175,1 days,565441
IhVf_3TeTQE,24,Entertainment,2020-08-22,2020-08-24,1953844,97146,3709,10203,False,False,3 days,299752,9376,1064,2 days,2371385
GriVUALC6Wg,24,Entertainment,2020-08-20,2020-08-24,1406584,49211,896,5928,False,False,2 days,198104,4953,513,4 days,1665293
9vrqeH9StTA,24,Entertainment,2020-08-24,2020-08-25,819161,43540,4810,13088,False,False,5 days,729881,24000,7013,1 days,1636683
oy_WmK07Ez0,24,Entertainment,2020-08-24,2020-08-25,403951,23711,319,1418,False,False,5 days,466981,12053,749,1 days,908863
FoSe_KAQEr8,24,Entertainment,2020-08-24,2020-08-25,1952469,292035,1181,11775,False,False,5 days,2653026,239304,5607,1 days,5154216
Dc8XsWQMcs8,24,Entertainment,2020-08-24,2020-08-25,850237,2134,2867,1329,False,False,4 days,1659747,1314,2488,1 days,2517249
yuaWSj58bQ8,24,Entertainment,2020-08-23,2020-08-25,1157478,34583,723,8818,False,False,3 days,110509,1600,325,2 days,1313313
8g6PNH3YGGE,24,Entertainment,2020-08-23,2020-08-25,160496,8696,76,625,False,False,3 days,40471,1321,92,2 days,211701
UPW-k692nCM,24,Entertainment,2020-08-23,2020-08-25,194883,10580,116,1034,False,False,3 days,26228,1092,122,2 days,233939
0O7nC60mHas,24,Entertainment,2020-08-23,2020-08-25,739061,19525,889,3712,False,False,3 days,128685,1668,328,2 days,892979
1d0Zf9sXlHk,24,Entertainment,2020-08-25,2020-08-26,3369958,209880,5253,11810,False,False,5 days,1908919,55768,3466,1 days,5559801
prSxHZBY3CU,24,Entertainment,2020-08-25,2020-08-26,4677546,410803,6302,41360,False,False,4 days,4014186,206019,15197,1 days,9365111
7erD56xKJaM,24,Entertainment,2020-08-25,2020-08-26,609015,16305,820,2527,False,False,5 days,541604,6706,1154,1 days,1177311
LsNg-KrFxCA,24,Entertainment,2020-08-25,2020-08-26,2108740,107339,1122,5724,False,False,4 days,881238,25090,1106,1 days,3129237
7d-t0cJ_HQ0,24,Entertainment,2020-08-25,2020-08-26,510869,14059,410,3274,False,False,4 days,298927,3194,716,1 days,831039
YbapBHMRIL0,24,Entertainment,2020-08-25,2020-08-26,765806,83952,467,7179,False,False,5 days,676963,35504,2467,1 days,1571871
5UmW4uDEIcs,24,Entertainment,2020-08-25,2020-08-26,469105,77896,198,3307,False,False,4 days,389121,40224,1016,1 days,980669
svSum3qw0EI,24,Entertainment,2020-08-24,2020-08-26,249203,3977,143,1926,False,False,4 days,69366,803,372,2 days,325647
POhsRpnErqA,24,Entertainment,2020-08-25,2020-08-26,3755144,312482,3059,16174,False,False,3 days,1119861,53717,686,1 days,5258064
4dcl6iYxQlI,24,Entertainment,2020-08-24,2020-08-26,2536511,136910,1471,9034,False,False,3 days,660501,17755,298,2 days,3361009
VnwttF7uv1I,24,Entertainment,2020-08-24,2020-08-26,802361,27812,559,1927,False,False,0 days,0,0,0,2 days,832100
nV7ekK30-e8,24,Entertainment,2020-08-25,2020-08-26,489483,31160,354,1295,False,False,2 days,388027,13474,346,1 days,923785
3AiDa3ZD20Y,24,Entertainment,2020-08-26,2020-08-27,1725180,112925,1316,6354,False,False,5 days,2247160,100736,3868,1 days,4196223
EpGCCKB3Oag,24,Entertainment,2020-08-26,2020-08-27,1160185,78631,749,3546,False,False,5 days,1551971,71514,2102,1 days,2867949
1PDKlfbi4tY,24,Entertainment,2020-08-26,2020-08-27,244875,22031,186,1939,False,False,5 days,968733,29056,2504,1 days,1269138
N3XbZvD3lRo,24,Entertainment,2020-08-26,2020-08-27,399482,83002,1066,6539,False,False,5 days,895649,71103,2559,1 days,1458334
-5Rr3tf9Q6I,24,Entertainment,2020-08-26,2020-08-27,147876,4629,89,471,False,False,4 days,310668,10231,578,1 days,474453
3xeAK9A8SOI,24,Entertainment,2020-08-26,2020-08-27,280911,89938,247,6542,False,False,4 days,483428,39751,1236,1 days,901806
EqhrnS3qBcI,24,Entertainment,2020-08-25,2020-08-27,340073,4327,250,604,False,False,3 days,125431,937,101,2 days,471473
aUbiImdfdwE,24,Entertainment,2020-08-25,2020-08-27,1346105,59708,605,12499,False,False,3 days,235335,6371,893,2 days,1660911
zaKBQhcmN5M,24,Entertainment,2020-08-25,2020-08-27,195454,26906,46,1791,False,False,0 days,0,0,0,2 days,224151
b5CpZvzjBpQ,24,Entertainment,2020-08-25,2020-08-27,113096,1466,59,392,False,False,2 days,18673,178,31,2 days,133836
61jnLTVqLqY,24,Entertainment,2020-08-25,2020-08-27,381200,19904,444,1141,False,False,2 days,71234,2086,93,2 days,475658
2uU7QQYYGCc,24,Entertainment,2020-08-25,2020-08-27,441122,35558,448,2082,False,False,2 days,66060,3163,130,2 days,548115
wdrmK0DtztU,24,Entertainment,2020-08-27,2020-08-28,1319280,184061,2577,13679,False,False,6 days,1688676,91914,3449,1 days,3301059
GZbd619yvyo,24,Entertainment,2020-08-27,2020-08-28,2208470,206436,3907,9303,False,False,6 days,2343511,98004,3376,1 days,4869100
HDduzIB8HjU,24,Entertainment,2020-08-27,2020-08-28,1552547,62399,666,6616,False,False,5 days,1019723,24256,2130,1 days,2667671
kONOIeoNtyc,24,Entertainment,2020-08-28,2020-08-28,277480,19662,214,1681,False,False,5 days,251340,7957,854,0 days,558974
8gXQsAea26I,24,Entertainment,2020-08-27,2020-08-28,513895,31535,513,4116,False,False,4 days,294548,8805,1431,1 days,854330
Xv0s-WonrkA,24,Entertainment,2020-08-25,2020-08-28,564349,17089,168,1321,False,False,3 days,195980,5256,517,3 days,784512
Yyf-BF19xgg,24,Entertainment,2020-08-27,2020-08-28,456365,12143,301,707,False,False,2 days,180423,3107,150,1 days,652895
nzfiW80ulCs,24,Entertainment,2020-08-29,2020-08-29,680172,33284,709,5420,False,False,6 days,249357,5194,520,0 days,973947
4fCSKxMe6BY,24,Entertainment,2020-08-29,2020-08-29,1501275,218389,1601,14052,False,False,7 days,3083495,213442,8999,0 days,5039652
SVdTANAb0LY,24,Entertainment,2020-08-29,2020-08-29,370876,11817,231,3080,False,False,5 days,612024,9033,2823,0 days,1009653
Rm9t94mpkjo,24,Entertainment,2020-08-28,2020-08-29,255186,31543,113,3183,False,False,5 days,211255,13227,901,1 days,515295
g2rpmYtnLKw,24,Entertainment,2020-08-28,2020-08-29,686826,124151,342,6002,False,False,5 days,1260966,112125,3243,1 days,2193313
K3TsJqwt3_w,24,Entertainment,2020-08-28,2020-08-29,355301,24840,659,1398,False,False,4 days,179447,7260,276,1 days,568522
Us2t0Zyudxc,24,Entertainment,2020-08-28,2020-08-29,771910,62820,1526,3716,False,False,4 days,286400,13498,760,1 days,1139104
354dMGagQXI,24,Entertainment,2020-08-30,2020-08-30,197344,4309,55,422,False,False,6 days,636483,8351,883,0 days,847792
p0uR48cg_D4,24,Entertainment,2020-08-29,2020-08-30,406626,34947,792,2275,False,False,4 days,265505,14027,497,1 days,723877
NlhZSZ50HEk,24,Entertainment,2020-08-29,2020-08-30,167341,5908,126,479,False,False,4 days,48396,835,150,1 days,223109
d5AzUa5zABI,24,Entertainment,2020-08-28,2020-08-30,398755,13209,60,1099,False,False,3 days,161657,4618,268,2 days,579606
5D4vjndnB0w,24,Entertainment,2020-08-31,2020-08-31,3765424,312352,7832,20249,False,False,5 days,13596553,302550,24029,0 days,18021157
zJCdkOpU90g,24,Entertainment,2020-08-31,2020-08-31,8946265,1703902,21374,93179,False,False,7 days,20496418,873190,54917,0 days,32167871
_KbFNKWdnvE,24,Entertainment,2020-08-31,2020-08-31,2022502,137341,5096,6073,False,False,7 days,5575450,145894,8323,0 days,7895583
y34p0I3ULX4,24,Entertainment,2020-08-30,2020-08-31,1745408,134826,1283,17692,False,False,6 days,1088174,40349,4742,1 days,3031191
4VSx2E7WE50,24,Entertainment,2020-08-31,2020-08-31,2162668,457969,1491,27936,False,False,6 days,10335496,821967,38656,0 days,13844692
qYiA2YpsF8E,24,Entertainment,2020-08-30,2020-08-31,892782,54636,958,4418,False,False,6 days,501456,19682,1195,1 days,1474169
OwZ_hodT5CA,24,Entertainment,2020-08-30,2020-08-31,302678,54863,224,3442,False,False,6 days,874317,57031,3051,1 days,1295382
O5DaEUolvRs,24,Entertainment,2020-08-30,2020-08-31,4431937,706748,2140,18172,False,False,5 days,1985218,154441,2316,1 days,7298832
hz8wr3MyWdU,24,Entertainment,2020-08-30,2020-08-31,2123524,105423,1433,15187,False,False,5 days,1445939,34602,2893,1 days,3727568
L83xHjt4goc,24,Entertainment,2020-08-30,2020-08-31,253861,17427,259,1759,False,False,3 days,88752,4212,476,1 days,366487
wnicT9sZo7o,24,Entertainment,2020-08-31,2020-09-01,1262687,40532,466,2485,False,False,7 days,2315542,47774,2561,1 days,3671581
ETxKSuaskGc,24,Entertainment,2020-08-31,2020-09-01,245481,10293,219,776,False,False,5 days,808918,20763,1699,1 days,1087930
vuTDDWqMGL4,24,Entertainment,2020-08-31,2020-09-01,158367,12967,154,644,False,False,4 days,93418,3591,87,1 days,269074
5hO49HF9f9A,24,Entertainment,2020-08-31,2020-09-01,1534264,1412,136,516,False,False,5 days,2107862,534,234,1 days,3644822
zsXhHhSPrnc,24,Entertainment,2020-09-01,2020-09-02,3413338,370936,2376,22249,False,False,7 days,3917969,163986,5412,1 days,7893890
Ti3hglIhVD8,24,Entertainment,2020-09-01,2020-09-02,4485081,428124,2961,30792,False,False,6 days,4229197,161240,5376,1 days,9339810
oi-eepzxeSY,24,Entertainment,2020-09-01,2020-09-02,260674,33750,176,1871,False,False,4 days,161261,12119,604,1 days,470279
MORpybHP4po,24,Entertainment,2020-09-01,2020-09-02,362108,27136,442,4102,False,False,5 days,522405,17978,1823,1 days,935552
i358Rws1SV0,24,Entertainment,2020-09-01,2020-09-02,418218,26053,401,3320,False,False,3 days,140923,5224,682,1 days,594420
VdfMIfAvzqA,24,Entertainment,2020-09-02,2020-09-03,433889,55087,563,2122,False,False,6 days,693647,36528,1321,1 days,1222594
5jcHrzZdPyY,24,Entertainment,2020-09-02,2020-09-03,315300,39645,102,4539,False,False,5 days,358768,24254,1471,1 days,743977
fiUgyJdZYsg,24,Entertainment,2020-09-03,2020-09-03,108396,10042,63,2007,False,False,5 days,316800,11213,1161,0 days,449619
5marKy1U1aU,24,Entertainment,2020-09-02,2020-09-03,561799,40394,430,4480,False,False,5 days,641451,25107,1811,1 days,1275042
0XAy9N71fbE,24,Entertainment,2020-09-02,2020-09-03,120226,1592,163,671,False,False,5 days,686781,458,218,1 days,809946
vPAq0gMi7YM,24,Entertainment,2020-09-03,2020-09-03,1133726,90091,2811,1626,False,False,5 days,1900775,85574,1156,0 days,3212948
qQeH_ZbXHic,24,Entertainment,2020-09-01,2020-09-03,263347,0,0,0,True,True,3 days,46319,0,0,2 days,309666
BQWWIJJN6aY,24,Entertainment,2020-09-01,2020-09-03,361484,16537,539,2079,False,False,3 days,70414,1588,92,2 days,452194
58Va0U9ol0I,24,Entertainment,2020-09-04,2020-09-04,293922,38150,239,3666,False,False,6 days,421632,22388,1479,0 days,781237
2B8S-Z1wRQI,24,Entertainment,2020-09-04,2020-09-04,422606,27840,573,5747,False,False,6 days,577484,21560,5118,0 days,1060355
bfpjlxgJMMc,24,Entertainment,2020-09-04,2020-09-05,1022668,90457,1240,8078,False,False,5 days,823135,40872,2716,1 days,1987926
myM5SY1mHoA,24,Entertainment,2020-09-04,2020-09-05,254218,29342,130,2757,False,False,4 days,176618,10422,568,1 days,473925
oD155zWANQg,24,Entertainment,2020-09-05,2020-09-06,12035592,927281,11781,71920,False,False,8 days,7387151,263707,46365,1 days,20732016
